0.0932593526387357	0.11018031839063
0.120357800574646	0.0336087275406203
0.0330729551174479	0.078802781011006
0.0032797049823436	0.011646460360165
0.0151581021179002	0.0293641301984249
0.00452040846590469	0.000150428668410899
0.0448726739131292	0.0593031676764805
0.0667811739712723	0.111537616251029
0.0109235343175594	0.0222246272314202
0.0445343892226898	0.0782258630406096
0.000616471418720665	9.07907976717876e-06
2.25782260958363e-05	0.000289538938065875
5.86096926330461e-05	0.000169729574041406
0.000933163208010652	0.000107012238871045
0.000169790434914769	0.00675805888372773
0.0158135243176895	0.0132295053280628
0.0122097886049073	0.0322035026855055
0.00311283529482587	0.00114395959191051
0.00113806487986753	6.79823599871577e-05
0.117534232577909	0.00348247905873471
0.00143561150594393	0.00263938098404497
0.0290757425338698	0.0126422051494307
0.00898892632543428	0.0105035438587244
0.00247011483454671	0.0024505686728801
0.0106720980549295	0.0341617784626179
0.00644485189495874	0.00223639115019144
0.00137999274272885	0.000340701775819116
0.0191396211204328	0.0372105265444553
2.04624545012743e-07	0.000504377275257398
9.84079124903639e-05	0.000228331854728711
0.00045869359715238	0.00189365709618046
0.00271406641533987	6.11906111097779e-06
0.00752783408121129	1.23577846600734e-05
0.000679685097810122	2.27622543064776e-06
0.0209296931159499	0.0428675421978942
0.000151789659744631	3.15767733682333e-05
0.0240207266397908	0.0178116392847164
0.00462005993633089	0.00594828273735861
0.0014755627154328	0.00664421119209126
0.0139117588125819	0.0449870468402383
0.00549947661953494	0.00270867891940621
0.0027360668549511	0.00161055794206251
0.00189027947388138	0.00714564060698494
0.0182946607159947	0.0059943325865158
1.05968128893476e-05	0.00627387040973767
0.00741908843432875	0.0109308051262768
0.0623536477606022	0.0186533462751458
0.058212938165985	0.051756849144766
0.0100016544476368	0.00816399391231077
0.0167141938352219	0.0300182504435037
0.0122147537798576	0.000121628924509443
0.00154550257059736	0.00371019892012709
0.0176713745191952	0.00304021084978842
0.012348254037888	0.0205735815688826
0.000108057493294862	7.27920522138042e-05
0.000313258861480288	0.00573735110289774
0.0281016000182335	0.00786042818620128
